,Conference,Publication Date,Team Acronym,Publication Count
7029,FIMH 2023 -  The 12th International Conference on Functional Imaging and Modeling of the Heart,2023,M3DISIM,1
7030,FIMH 2023 - 12th International Conference Functional Imaging and Modeling of the Heart,2023,MONC,1
7031,FIMH 2023 - 12th International Conference On Functional Imaging And Modeling Of The Heart,2023,EPIONE,1
7032,FIMH 2023 - 12th International Conference on Functional Imaging and Modeling of the Heart,2023,CARMEN,1
7033,FIMH 2023 - The 12th International Conference on Functional Imaging and Modeling of The Heart,2023,EPIONE,1
7034,FIRE (Forum for Information Retrieval Evaluation) 2023,2023,WIMMICS,1
7035,FIT 2020 - Second Workshop on the Future of Internet Transport,2020,POLARIS,1
7036,FL-NeurIPS'22 - Federated Learning: Recent Advances and New Challenges workshop in Conjunction with NeurIPS 2022,2022,COATI,1
7037,FL-NeurIPS'22 - Federated Learning: Recent Advances and New Challenges workshop in Conjunction with NeurIPS 2022,2022,NEO,1
7038,FLAIRS 2023  - 36th  International conference of the Florida artificial intelligence research sociéty,2023,WIMMICS,1
7039,FLAIRS 36 - 36th International Florida Artificial Intelligence Research Society Conference,2023,SISTM,1
7040,FLAIRS-34: Neural Networks and Data Mining,2021,GRAPHIK,1
7041,FLAIRS-35 - 35th International Florida Artificial Intelligence Research Society Conference,2022,SISTM,1
7042,FLOPS 2020 - 15th International Symposium on Functional and Logic Programming,2020,PARTOUT,1
7043,FLOPS 2020 - International Symposium on Functional and Logic Programming,2020,MOCQUA,1
7044,FM 2018 - 22nd  International Symposium on Formal Methods,2018,PI.R2,1
7045,FM 2018 - 22nd  International Symposium on Formal Methods,2018,CIDRE,1
7046,FM 2018 - 22nd International Symposium on Formal Methods,2018,HYCOMES,1
7047,FM 2018 - International Symposium on Formal Methods,2018,SUMO,1
7048,FM 2019 - 23rd International Conference on Formal Methods,2019,CONVECS,1
7049,FM 2021 - Formal Methods,2021,SPADES,1
7050,FM 2023 - 25th International Symposium on Formal Methods,2023,VALDA,1
7051,FM 2023 - 25th International Symposium on Formal Methods,2023,SUMO,1
7052,FM Tea (Formal Methods Teaching),2019,CELTIQUE,1
7053,FMCAD 2021 - 21st International Conference on Formal Methods in Computer-Aided Design,2021,VERIDIS,1
7054,FMCIoT 2022 - 3rd International Workshop on Architectures for Future Mobile Computing and Internet of Things / collocated with ICSOC 2022 - 20th International Conference on Service-Oriented Computing,2022,COATI,1
7055,FMCIoT 2022 - 3rd International Workshop on Architectures for Future Mobile Computing and Internet of Things / collocated with ICSOC 2022 - 20th International Conference on Service-Oriented Computing,2022,KAIROS,1
7056,FMEC 2018 - Third IEEE International Conference on Fog and Mobile Edge Computing,2018,LS2N - équipe STACK,1
7057,FMEC 2021 - Sixth International Conference on Fog and Mobile Edge Computing,2021,MIMOVE,1
7058,FMEC 2023 - Eighth International Conference on Fog and Mobile Edge Computing (FMEC),2023,STACK,1
7059,FMICS 2020 - 25th International Conference on Formal Methods for Industrial Critical Systems,2020,CONVECS,1
7060,FMICS 2021 - 26th International Conference on Formal Methods for Industrial Critical Systems,2021,VERIDIS,1
7061,FMICS 2021 - Formal Methods for Industrial Critical Systems,2021,TOCCATA,1
7062,FMICS 2023 - Formal Methods for Industrial Critical Systems,2023,BOREAL,1
7063,FMKD 2022 - 1st JOWO workshop on formal models of knowledge diversity (FMKD),2022,MOEX,1
7064,FOCLASA 2018 - 16th International Workshop on Foundations of Coordination Languages and Self-Adaptative Systems,2018,CONVECS,1
7065,FOCLASA 2019 - 17th International Workshop on Coordination and Self-adaptativeness of Software Applications,2019,CONVECS,1
7066,FOCS 2021 - 62nd Annual IEEE Symposimum on Foundations of Computer Science,2021,GAMBLE,1
7067,FOCS 2021 - 62nd Annual IEEE Symposium on Foundations of Computer Science,2022,LFANT,1
7068,FOCS: Foundations of Computer Science,2018,GANG,1
7069,FOGA 2019 - 15th ACM/SIGEVO Workshop on Foundations of Genetic Algorithms,2019,BONUS,1
7070,FOODMICRO 2022,2022,PLEIADE,1
7071,FORMATS 2021 - Formal Modeling and Analysis of Timed Systems,2021,SPADES,1
7072,FORMATS 2022 - 20th International Conference on Formal Modeling and Analysis of Timed Systems,2022,SUMO,1
7073,FORMATS 2022 - International Conference on Formal Modeling and Analysis of Timed Systems,2022,SUMO,1
7074,"FORTE 2018 - 38th International Conference on Formal Techniques for Distributed Objects, Components, and Systems",2018,SPADES,1
7075,"FORTE 2019 - 39th International Conference on Formal Techniques for Distributed Objects, Components, and Systems (FORTE)",2019,SPADES,1
7076,"FORTE 2021 - 41st International Conference on Formal Techniques for Distributed Objects, Components, and Systems",2021,COMETE,1
7077,"FORTE 2022 - 42nd IFIP WG 6.1 International Conference on Formal Techniques for Distributed Objects, Components, and Systems",2022,FOCUS,1
7078,FOSBE 2019  - 8th IFAC Conference on Foundations of Systems Biology in Engineering,2019,McTAO,1
7079,FOSBE 2019  - 8th IFAC Conference on Foundations of Systems Biology in Engineering,2019,BIOCORE,1
7080,FOSBE 2019 - 8th Conference on Foundations of Systems Biology in Engineering,2019,BIOCORE,1
7081,FOSSACS 18 - 21st International Conference on Foundations of Software Science and Computation Structures,2018,PI.R2,1
7082,FOSSACS 18 - 21st International Conference on Foundations of Software Science and Computation Structures,2018,LS2N - équipe GALLINETTE,1
7083,FOSSACS 2018 - 21st International Conference on Foundations of Software Science and Computation Structures,2018,SUMO,1
7084,FOSSACS 2020 - 23rd International Conference on Foundations of Software Science and Computation Structures,2020,SUMO,1
7085,FOSSACS 2020 - Foundations of Software Science and Computation Structures - 23rd International Conference,2020,FOCUS,1
7086,FOSSACS 2021 - 24th International Conference on Foundations of Software Science and Computation Structures,2021,FOCUS,1
7087,FPL 2019 - 29th International Conference on Field-Programmable Logic and Applications (FPL),2019,SOCRATE,1
7088,FPS 2019: 12th International Symposium on Foundations & Practice of Security,2019,CIDRE,1
7089,FPSAC'21 - Formal power series and algebraic combinatorics,2021,SPECFUN,1
7090,FPT 2018 - International Conference on Field-Programmable Technology,2018,CAIRN,1
7091,FPT 2022 - IEEE International Conference on Field Programmable Technology,2022,TARAN,1
7092,FQAS 2019: Flexible Query Answering Systems,2019,TAU,1
7093,FRCCS 2021 - French Regional Conference on Complex Systems,2021,STEEP,1
7094,FRCCS 2022 - French Regional Conference on Complex Systems,2022,ARAMIS,1
7095,FSCD - 5th International Conference on Formal Structures for Computation and Deduction,2020,DEDUCTEAM,1
7096,FSCD 2019 - 4th International Conference on Formal Structures for Computation  and Deduction,2019,KAIROS,1
7097,FSCD 2022,2022,PARTOUT,1
7098,FSE 2019 - 26th Annual Fast Software Encryption Conference,2019,SECRET,1
7099,FSEN 2021 - 9th IPM International Conference on Fundamentals of Software Engineering,2021,CASH,1
7100,FSPM2023 - 10th International Conference on Functional-Structural Plant Model,2023,ZENITH,1
7101,FSS 2022 - AAAI Fall symposium Series - Thinking Fast and Slow and Other Cognitive Theories in AI,2022,EX-SITU,1
7102,FSTTCS 2018 - Foundations of Software Technology and Theoretical Computer Science,2018,MEXICO,1
7103,FSTTCS 2018 - Foundations of Software Technology and Theoretical Computer Science,2018,SUMO,1
7104,FSTTCS 2019 - 39th IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science,2019,SUMO,1
7105,FSTTCS 2019 - 39th IARCS Annual Conference on. Foundations of Software Technology and Theoretical Computer Science,2019,SUMO,1
7106,FSTTCS 2021 - 41st IARCS Annual Conference on Foundations of Software Technology and Theoretical Computer Science,2021,SUMO,1
7107,FSTTCS'20,2020,SUMO,1
7108,FTXS 2020 - IEEE/ACM 10th Workshop on Fault Tolerance for HPC at eXtreme Scale,2020,STORM,1
7109,FUSION 2019 -  International Conference on Information Fusion,2019,CQFD,1
7110,FVCA - Finite Volumes for Complex Applications IX,2020,SERENA,1
7111,FVCA 10 - 2023 - International Conference on Finite Volumes for Complex Applications X,2023,RAPSODI,1
7112,FVCA 10 - Finite Volume for Complex applications 10,2023,CARMEN,1
7113,FVCA 2020,2020,TONUS,1
7114,FVCA 2023 - 10th International Symposium on Finite Volumes for Complex Applications,2023,COFFEE,1
7115,FVCA 2023 - Finite Volumes for Complex Applications 10,2023,AIRSEA,1
7116,FVCA 2023 - Finite Volumes for Complex Applications X,2023,TONUS,1
7117,FVCA 2023 - Finite Volumes for Complex Applications X,2023,MEMPHIS,1
7118,FVCA 2023 - International Conference on Finite Volumes for Complex Applications,2023,COFFEE,1
7119,FVCA 2023 - International Conference on Finite Volumes for Complex Applications,2023,CASTOR,1
7120,FVCA 9,2020,RAPSODI,1
7121,FVCA X 2023 - Finite Volumes for Complex Applications X,2023,CAGIRE,1
7122,FVCA10,2023,TONUS,1
7123,FVCA9 - International Conference on Finite Volumes for Complex Applications IX,2020,RAPSODI,1
7124,FVCA: International Conference on Finite Volumes for Complex Applications,2023,TONUS,1
7125,FairWare ’22 - International Workshop on Equitable Data and Technology in conjunction with the 44th International Conference on Software Engineering (ICSE 2022),2022,MIMOVE,1
7126,Fatigue Design 2021,2021,CELESTE,1
7127,Fault Tolerance for HPC at eXtreme Scales (FTXS) Workshop,2023,ROMA,1
7128,FedCSIS 2018 - Federated Conference on Computer Science and Information Systems,2018,MIMETIC,1
7129,FedCSIS 2020 - 15th Federated Conference on Computer Science and Information Systems,2020,CTRL-A,1
7130,FedCSIS 2022 - 17th Conference on Computer Science and Intelligence System,2022,CTRL-A,1
7131,Festival des 20 ans du SCRIME,2022,MAKUTU,1
7132,FiCloudW 2018 : 6th International Conference on Future Internet of Things and Cloud Workshops,2018,EVA,1
7133,"Fifteenth Algorithmic Number Theory Symposium, ANTS-XV",2022,LFANT,1
7134,"Fifteenth Algorithmic Number Theory Symposium, ANTS-XV",2022,CANARI,1
7135,Fifth Conference on Exchange and Dissemination of Research Results of Doctoral Students in Engineering,2020,Gamma3,1
7136,Fifth EAGE Conference on Petroleum Geostatistics,2023,PASTA,1
7137,Fifth International Symposium on Memory Systems Proceedings (MEMSYS19),2019,TADAAM,1
7138,Fifth Workshop on Machine Learning and the Physical Sciences (NeurIPS 2022),2022,ODYSSEY,1
7139,Financial Cryptography and Data Security,2020,CARAMBA,1
7140,Financial Cryptography and Data Security 2018,2018,CASCADE,1
7141,Findings of AACL-IJCNLP 2022 - 2nd Conference of the Asia-Pacific Chapter of the Association for Computational Linguistics - 12th International Joint Conference on Natural Language Processing,2022,MULTISPEECH,1
7142,Findings of AACL-IJCNLP 2022 - 2nd Conference of the Asia-Pacific Chapter of the Association for Computational Linguistics - 12th International Joint Conference on Natural Language Processing,2022,MAGNET,1
7143,Findings of EMNLP 2023 - Conference on Empirical Methods in Natural Language Processing,2023,CEDAR,1
7144,Findings of the Association for Computational Linguistics: EACL 2023,2023,SEMAGRAMME,1
7145,Findings of the Association for Computational Linguistics: EMNLP 2022,2022,MAGNET,1
7146,"Finite Volumes for Complex Applications IX - Methods, Theoretical Aspects, Examples.",2020,RAPSODI,1
7147,First International Conference Math 2 Product - M2P 2023,2023,COMMEDIA,1
7148,First International Conference on Biomathematics,2018,MODAL,1
7149,First International Workshop On Autonomous Navigation in Unconstrained Environments - In Conjunction with ECCV 2018,2018,RITS,1
7150,First modelization days in Mayotte,2021,MODAL,1
7151,Flexible Symmetric Cryptography,2018,SECRET,1
7152,Flux Congress 2022,2022,EMPENN,1
7153,FoIKS 2022 - 12th International Symposium on Foundations of Information and Knowledge Systems,2022,BOREAL,1
7154,FoSSaCS 2018 - 21st International Conference on Foundations of Software Science and Computation Structures,2018,CELTIQUE,1
7155,FoSSaCS 2022 - 25th International Conference on Foundations of Software Science and Computation Structures,2022,MOCQUA,1
7156,FoodSim 2020 - 11th Biennial FOODSIM Conference,2020,GRAPHIK,1
7157,Formal Aspects of Component Software,2021,FOCUS,1
7158,Formal Aspects of Component Software (FACS 2018),2018,COMETE,1
7159,"Formal Grammar. 24th International Conference, FG 2019",2019,SEMAGRAMME,1
7160,Formal Modeling and Analysis of Timed Systems,2020,MEXICO,1
7161,"Formal Techniques for Distributed Objects, Components, and Systems. FORTE 2023.",2023,VERIDIS,1
7162,FormaliSE 2022 - International Conference on Formal Methods in Software Engineering,2022,CONVECS,1
7163,Forum Acusticum 2020,2020,PANAMA,1
7164,Forum Acusticum 2021,2020,ANGE,1
7165,Forum TERATEC,2019,MODAL,1
7166,Forum on specification & Design Languages,2018,KAIROS,1
7167,Forum on specification & Design Languages (FDL),2018,Parkas,1
7168,"Foundations of Software Science and Computation Structures - 22nd                   International Conference, {FOSSACS} 2019, Held as Part of the European                   Joint Conferences on Theory and Practice of Software, {ETAPS} 2019,                   Prague, Czech Republic, April 6-11, 2019, Proceedings",2019,LS2N - équipe GALLINETTE,1
7169,"Foundations of Software Science and Computation Structures - 26th                   International Conference, FoSSaCS 2023, Held as Part of the European                   Joint Conferences on Theory and Practice of Software, ETAPS 2023.",2023,GALLINETTE,1
7170,"Foundations of Software Science and Computation Structures - 26th                   International Conference, FoSSaCS 2023, Held as Part of the European Joint Conferences on Theory and Practice of Software, {ETAPS} 2023,  Paris, France, April 22-27, 2023, Proceedings",2023,MOCQUA,1
7171,Foundations of Software Technology and Theoretical Computer Science (FSTTCS),2022,GAMBLE,1
7172,Foundations of Systems Biology in Engineering (FOSBE),2022,BIOCORE,1
7173,Foundations of Systems Biology in Engineering (FOSBE),2022,BIOCORE,1
7174,Fq14  - 14th international conference on Finite Fields and Applications -,2019,SECRET,1
7175,Fq14 - 14th international conference on Finite Fields and Applications,2019,SECRET,1
7176,Fq15 - International Conference on Finite Fields and Their Applications 2023,2023,COSMIQ,1
7177,French German Portuguese Conference on Optimization - FGP22,2022,CaGE,1
7178,French-German Conference on Optimization 2022,2022,McTAO,1
7179,French-Sweden Scientific Day,2021,SEMAGRAMME,1
7180,Frisiacrypt 2019 - Workshop on Symmetric Cryptography,2019,SECRET,1
7181,FroCoS 2019 - 12th International Symposium on Frontiers of Combining Systems,2019,VERIDIS,1
7182,FroCoS 2023,2023,VERIDIS,1
7183,FroCoS 2023 - 14th International Symposium on Frontiers of Combining Systems,2023,PARTOUT,1
7184,Frontiers of Combining Systems - 14th International Symposium,2023,VERIDIS,1
7185,Functional and Logic Programming,2018,FOCUS,1
7186,"Functional and Logic Programming - 14th International Symposium, Proceedings",2018,FOCUS,1
7187,Fusion 2021 - 24th International Conference on Information Fusion,2021,SIMSMART,1
7188,"GAIW 2023 - 5th Games, Agents, and Incentives Workshop",2023,LARSEN,1
7189,"GAIW 2023 - 5th Games, Agents, and Incentives Workshop",2023,CHROMA,1
7190,GAMM - Workshop on Applied and Numerical Linear Algebra 2022,2022,CONCACE,1
7191,GAMM 2021 - 92nd Annual Meeting of the International Association of Applied Mathematics and Mechanics,2021,OURAGAN,1
7192,GAMM annual meeting,2019,RAPSODI,1
7193,GAST 2019 - Atelier Gestion et Analyse des données Spatiales et Temporelles,2019,ORPAILLEUR,1
7194,GAST 2019 - Atelier Gestion et Analyse des données Spatiales et Temporelles,2019,TAU,1
